Material,SKU,CountryCode,Currency,cif_jan,cif_feb,cif_mar,cif_apr,cif_may,cif_jun,cif_jul,cif_aug,cif_sep,cif_oct,cif_nov,cif_dec,tnd_jan,tnd_feb,tnd_mar,tnd_apr,tnd_may,tnd_jun,tnd_jul,tnd_aug,tnd_sep,tnd_oct,tnd_nov,tnd_dec,Discounts,focs,Total Discounts,month,year,createdDate,ModifiedDate
387761,Invega Sustenna 150 mg/ 1.5 ml ,AE,USD,417.29,417.29,417.29,417.29,417.29,417.29,417.29,417.29,417.29,417.29,417.29,417.29,417.29,417.29,417.29,417.29,417.29,417.29,417.29,417.29,417.29,417.29,417.29,417.29,0.00%,8.25%,8.25%,10,2019,,
96056,Motilium 10 mg Tab. 30s,AE,USD,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,0.00%,8.25%,8.25%,10,2019,,
32451,Motilium 1 mg/ml Oral Suspension 200ml,AE,USD,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,3.2,0.00%,8.25%,8.25%,10,2019,,
414696,Nizoral Cream 2 %,AE,USD,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,0.00%,8.25%,8.25%,10,2019,,
416306,Olysio 150 mg capsules,AE,USD,"2,595.06","2,595.06","2,595.06","2,595.06","2,595.06","2,595.06","2,595.06","2,595.06","2,595.06","2,595.06","2,595.06","2,595.06",500,500,500,500,500,500,500,500,500,500,500,500,0.00%,8.25%,8.25%,10,2019,,
416006,Pariet 10 mg Tab. 14s,AE,USD,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,7.11,0.00%,8.25%,8.25%,10,2019,,
416007,Pariet 10 mg Tab. 28s,AE,USD,16.73,16.73,16.73,16.73,16.73,16.73,16.73,16.73,16.73,16.73,16.73,16.73,16.73,16.73,16.73,16.73,16.73,16.73,16.73,16.73,16.73,16.73,16.73,16.73,0.00%,8.25%,8.25%,10,2019,,
416009,Pariet 20 mg Tab. 14s,AE,USD,14.35,14.35,14.35,14.35,14.35,14.35,14.35,14.35,14.35,14.35,14.35,14.35,9,9,9,9,9,9,9,9,9,9,9,9,0.00%,8.25%,8.25%,10,2019,,
416010,Pariet 20 mg Tab. 28s,AE,USD,26.01,26.01,26.01,26.01,26.01,26.01,26.01,26.01,26.01,26.01,26.01,26.01,26.01,26.01,26.01,26.01,26.01,26.01,26.01,26.01,26.01,26.01,26.01,26.01,0.00%,8.25%,8.25%,10,2019,,
140307,Pevaryl Cream 1 % 15g,AE,USD,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,1.97,0.00%,8.25%,8.25%,10,2019,,
140309,Pevaryl Cream 1 % 30g,AE,USD,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,0.00%,8.25%,8.25%,10,2019,,
412323,Pevisone Cream ,AE,USD,2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91,2.91,0.00%,8.25%,8.25%,10,2019,,
0,Prezista 300 mg Tab. ,AE,USD,792.41,792.41,792.41,792.41,792.41,792.41,792.41,792.41,792.41,792.41,792.41,792.41,792.41,792.41,792.41,792.41,792.41,792.41,792.41,792.41,792.41,792.41,792.41,792.41,0.00%,8.25%,8.25%,10,2019,,
96394,Reminyl 4 mg Tab.,AE,USD,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,0.00%,8.25%,8.25%,10,2019,,
90839,Reminyl 4 mg/ml Oral Solution  ,AE,USD,46.94,46.94,46.94,46.94,46.94,46.94,46.94,46.94,46.94,46.94,46.94,46.94,46.94,46.94,46.94,46.94,46.94,46.94,46.94,46.94,46.94,46.94,46.94,46.94,0.00%,8.25%,8.25%,10,2019,,
376853,Risperdal 1mg Tab. 6s,AE,USD,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,2.29,0.00%,8.25%,8.25%,10,2019,,
376854,Risperdal 1mg Tab. 20s,AE,USD,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,15.27,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,7.63,0.00%,8.25%,8.25%,10,2019,,
90474,Reminyl 8 mg Tab.,AE,USD,69.66,69.66,69.66,69.66,69.66,69.66,69.66,69.66,69.66,69.66,69.66,69.66,69.66,69.66,69.66,69.66,69.66,69.66,69.66,69.66,69.66,69.66,69.66,69.66,0.00%,8.25%,8.25%,10,2019,,
87518,Risperdal 1 mg/ml Oral Solution,AE,USD,52.03,52.03,46.52,46.52,52.03,52.03,46.52,46.52,52.03,52.03,46.52,46.52,24,24,24,24,24,24,24,24,24,24,24,24,0.00%,8.25%,8.25%,10,2019,,
376855,Risperdal 2mg Tab. 20s,AE,USD,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,21.27,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,0.00%,8.25%,8.25%,10,2019,,
88082,Risperdal 2mg Tab. 60s,AE,USD,58.54,58.54,58.54,58.54,58.54,58.54,58.54,58.54,58.54,58.54,58.54,58.54,29.27,29.27,29.27,29.27,29.27,29.27,29.27,29.27,29.27,29.27,29.27,29.27,0.00%,8.25%,8.25%,10,2019,,
376856,Risperdal 3mg Tab. 20s,AE,USD,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,27.36,13.68,13.68,13.68,13.68,13.68,13.68,13.68,13.68,13.68,13.68,13.68,13.68,0.00%,8.25%,8.25%,10,2019,,
96568,Risperdal 3mg Tab. 60s,AE,USD,75.29,75.29,75.29,75.29,75.29,75.29,75.29,75.29,75.29,75.29,75.29,75.29,37.65,37.65,37.65,37.65,37.65,37.65,37.65,37.65,37.65,37.65,37.65,37.65,0.00%,8.25%,8.25%,10,2019,,
96327,Risperdal 4mg Tab. 20s,AE,USD,34.89,34.89,34.89,34.89,34.89,34.89,34.89,34.89,34.89,34.89,34.89,34.89,17.45,17.45,17.45,17.45,17.45,17.45,17.45,17.45,17.45,17.45,17.45,17.45,0.00%,8.25%,8.25%,10,2019,,
96569,Risperdal 4mg Tab. 60s,AE,USD,96,96,96,96,96,96,96,96,96,96,96,96,48,48,48,48,48,48,48,48,48,48,48,48,0.00%,8.25%,8.25%,10,2019,,
376595,Risperdal Consta 25 mg Inj.  ,AE,USD,116.79,116.79,116.79,116.79,116.79,116.79,116.79,116.79,116.79,116.79,116.79,116.79,73.96,73.96,73.96,73.96,73.96,73.96,73.96,73.96,73.96,73.96,73.96,73.96,0.00%,8.25%,8.25%,10,2019,,
376596,Risperdal Consta 37.5 mg Inj. ,AE,USD,154.05,154.05,154.05,154.05,154.05,154.05,154.05,154.05,154.05,154.05,154.05,154.05,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,0.00%,8.25%,8.25%,10,2019,,
376597,Risperdal Consta 50 mg Inj.  ,AE,USD,189.61,189.61,189.61,189.61,189.61,189.61,189.61,189.61,189.61,189.61,189.61,189.61,122.95,122.95,122.95,122.95,122.95,122.95,122.95,122.95,122.95,122.95,122.95,122.95,0.00%,8.25%,8.25%,10,2019,,
376935,Sporanox 100 mg Cap. 15s,AE,USD,21.26,21.26,21.26,21.26,21.26,21.26,21.26,21.26,21.26,21.26,21.26,21.26,21.26,21.26,21.26,21.26,21.26,21.26,21.26,21.26,21.26,21.26,21.26,21.26,0.00%,8.25%,8.25%,10,2019,,
96489,Sporanox 100 mg Cap. 4s,AE,USD,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51,6.51,0.00%,8.25%,8.25%,10,2019,,
414287,Stelara 45mg/0.5ml ,AE,USD,"3,342.40","3,342.40","3,342.40","3,342.40","3,342.40","3,342.40","3,342.40","3,342.40","3,342.40","3,342.40","3,342.40","3,342.40","3,342.40","3,342.40","3,342.40","3,342.40","3,342.40","3,342.40","3,342.40","3,342.40","3,342.40","3,342.40","3,342.40","3,342.40",0.00%,8.25%,8.25%,10,2019,,
414288,Stelara 90mg/1ml ,AE,USD,"3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62",0.00%,8.25%,8.25%,10,2019,,
96046,Stugeron 25 mg Tab.,AE,USD,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,2.09,0.00%,8.25%,8.25%,10,2019,,
141021,Topamax 100 mg Tab.,AE,USD,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,0.00%,8.25%,8.25%,10,2019,,
412301,Topamax 15 mg Sprinkle Cap.,AE,USD,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,11.78,0.00%,8.25%,8.25%,10,2019,,
141023,Topamax 200 mg Tab.,AE,USD,69.68,69.68,69.68,69.68,69.68,69.68,69.68,69.68,69.68,69.68,69.68,69.68,69.68,69.68,69.68,69.68,69.68,69.68,69.68,69.68,69.68,69.68,69.68,69.68,0.00%,8.25%,8.25%,10,2019,,
412303,Topamax 25 mg Sprinkle Cap.,AE,USD,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,0.00%,8.25%,8.25%,10,2019,,
141016,Topamax 25 mg Tab.,AE,USD,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,15.28,0.00%,8.25%,8.25%,10,2019,,
412305,Topamax 50 mg Sprinkle Cap.,AE,USD,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,0.00%,8.25%,8.25%,10,2019,,
141019,Topamax 50 mg Tab.,AE,USD,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,25.91,0.00%,8.25%,8.25%,10,2019,,
96063,Vermox 100 mg Tab. 6s,AE,USD,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,0.00%,8.25%,8.25%,10,2019,,
96065,Vermox 100 mg Tab. 240's,AE,USD,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,23.54,0.00%,8.25%,8.25%,10,2019,,
96048,Vermox 500 mg Tab.,AE,USD,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,0.00%,8.25%,8.25%,10,2019,,
32461,Vermox 20 mg/ml Oral Susp.,AE,USD,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,0.00%,8.25%,8.25%,10,2019,,
385589,Yondelis 1 mg Injection ,AE,USD,"2,468.87","2,468.87","2,089.17","2,089.17","2,468.87","2,468.87","2,089.17","2,089.17","2,468.87","2,468.87","2,089.17","2,089.17","2,468.87","2,468.87","2,089.17","2,089.17","2,468.87","2,468.87","2,089.17","2,089.17","2,468.87","2,468.87","2,089.17","2,089.17",0.00%,8.25%,8.25%,10,2019,,
88836,Daktarin Cream 2% 15g,AE,USD,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,1.68,0.00%,8.25%,8.25%,10,2019,,
88877,Daktarin Cream 2% 30g,AE,USD,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,3.06,0.00%,8.25%,8.25%,10,2019,,
377017,Daktarin Powder 2%,AE,USD,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,2.19,0.00%,8.25%,8.25%,10,2019,,
0,Daktarin Lotion 2% ,AE,USD,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,0.00%,8.25%,8.25%,10,2019,,
414963,Velcade Injection 3.5 mg,AE,USD,"1,235.00","1,235.00","1,235.00","1,235.00","1,235.00","1,235.00","1,235.00","1,235.00","1,235.00","1,235.00","1,235.00","1,235.00",803,803,803,803,803,803,803,803,803,803,803,803,0.00%,8.25%,8.25%,10,2019,,
412688,Remicade 100 mg ,AE,USD,560,560,560,560,560,560,560,560,560,560,560,560,420,420,350,350,420,420,350,350,420,420,350,350,0.00%,8.25%,8.25%,10,2019,,
140788,Evra Transdermal Patches ,AE,USD,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,8.17,0.00%,8.25%,8.25%,10,2019,,
387691,Concerta 18mg  Extended Release Tab.,AE,USD,33.57,33.57,28.25,28.25,33.57,33.57,28.25,28.25,33.57,33.57,28.25,28.25,33.57,33.57,28.25,28.25,33.57,33.57,28.25,28.25,33.57,33.57,28.25,28.25,0.00%,8.25%,8.25%,10,2019,,
387693,Concerta 36mg Extended Release Tab.,AE,USD,45.7,45.7,39.23,39.23,45.7,45.7,39.23,39.23,45.7,45.7,39.23,39.23,45.7,45.7,39.23,39.23,45.7,45.7,39.23,39.23,45.7,45.7,39.23,39.23,0.00%,8.25%,8.25%,10,2019,,
414434,Caelyx 2 mg/ml,AE,USD,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,0.00%,8.25%,8.25%,10,2019,,
414448,Zytiga 250 mg Tabs,AE,USD,"4,085.89","4,085.89","4,085.89","4,085.89","4,085.89","4,085.89","4,085.89","4,085.89","4,085.89","4,085.89","4,085.89","4,085.89","3,700.00","3,700.00","3,700.00","3,700.00","3,700.00","3,700.00","3,700.00","3,700.00","3,700.00","3,700.00","3,700.00","3,700.00",0.00%,8.25%,8.25%,10,2019,,
412414,Incivo 375 mg Film-Coated Tabs.,AE,USD,"2,463.51","2,463.51","2,463.51","2,463.51","2,463.51","2,463.51","2,463.51","2,463.51","2,463.51","2,463.51","2,463.51","2,463.51","2,463.51","2,463.51","2,463.51","2,463.51","2,463.51","2,463.51","2,463.51","2,463.51","2,463.51","2,463.51","2,463.51","2,463.51",0.00%,8.25%,8.25%,10,2019,,
412675,Simponi 50 mg/ 0.5 ml Injection (PFP),AE,USD,"1,122.46","1,122.46","1,122.46","1,122.46","1,122.46","1,122.46","1,122.46","1,122.46","1,122.46","1,122.46","1,122.46","1,122.46","1,065.00","1,065.00",953,953,"1,065.00","1,065.00",953,953,"1,065.00","1,065.00",953,953,0.00%,8.25%,8.25%,10,2019,,
414050,Resolor 1 mg Film-Coated Tabs.,AE,USD,30.95,30.95,26.33,26.33,30.95,30.95,26.33,26.33,30.95,30.95,26.33,26.33,30.95,30.95,26.33,26.33,30.95,30.95,26.33,26.33,30.95,30.95,26.33,26.33,0.00%,8.25%,8.25%,10,2019,,
414053,Resolor 2 mg Film-Coated Tabs.,AE,USD,50.76,50.76,43.29,43.29,50.76,50.76,43.29,43.29,50.76,50.76,43.29,43.29,50.76,50.76,43.29,43.29,50.76,50.76,43.29,43.29,50.76,50.76,43.29,43.29,0.00%,8.25%,8.25%,10,2019,,
414907,Invokana 100mg ,AE,USD,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,0.00%,8.25%,8.25%,10,2019,,
414908,Invokana 300mg,AE,USD,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,0.00%,8.25%,8.25%,10,2019,,
387104,Prezista 400 mg Tablets,AE,USD,461.18,461.18,461.18,461.18,461.18,461.18,461.18,461.18,461.18,461.18,461.18,461.18,402.77,402.77,402.77,402.77,402.77,402.77,402.77,402.77,402.77,402.77,402.77,402.77,0.00%,8.25%,8.25%,10,2019,,
387107,Prezista 600 mg Tablets,AE,USD,622.59,622.59,622.59,622.59,622.59,622.59,622.59,622.59,622.59,622.59,622.59,622.59,615.22,615.22,615.22,615.22,615.22,615.22,615.22,615.22,615.22,615.22,615.22,615.22,0.00%,8.25%,8.25%,10,2019,,
415168,Darzalex 100mg,AE,USD,449.75,449.75,449.75,449.75,449.75,449.75,449.75,449.75,449.75,449.75,449.75,449.75,427,427,427,427,427,427,427,427,427,427,427,427,0.00%,8.25%,8.25%,10,2019,,
415169,Darzalex 400mg,AE,USD,"1,799.00","1,799.00","1,799.00","1,799.00","1,799.00","1,799.00","1,799.00","1,799.00","1,799.00","1,799.00","1,799.00","1,799.00","1,709.00","1,709.00","1,709.00","1,709.00","1,709.00","1,709.00","1,709.00","1,709.00","1,709.00","1,709.00","1,709.00","1,709.00",0.00%,8.25%,8.25%,10,2019,,
No code available,Simponi 100mg PFP,AE,USD,"1,122.46","1,122.46","1,122.46","1,122.46","1,122.46","1,122.46","1,122.46","1,122.46","1,122.46","1,122.46","1,122.46","1,122.46","1,122.46","1,122.46","1,065.00","1,065.00","1,122.46","1,122.46","1,065.00","1,065.00","1,122.46","1,122.46","1,065.00","1,065.00",0.00%,8.25%,8.25%,10,2019,,
No code available,Zytiga 500 mg Tabs,AE,USD,"4,085.00","4,085.00","4,085.00","4,085.00","4,085.00","4,085.00","4,085.00","4,085.00","4,085.00","4,085.00","4,085.00","4,085.00","3,700.00","3,700.00","3,700.00","3,700.00","3,700.00","3,700.00","3,700.00","3,700.00","3,700.00","3,700.00","3,700.00","3,700.00",0.00%,8.25%,8.25%,10,2019,,
418298,Vokanamet 50/850mg Tablets,AE,USD,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,0.00%,8.25%,8.25%,10,2019,,
418299,Vokanamet 50/1000mg Tablets,AE,USD,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,52.8,0.00%,8.25%,8.25%,10,2019,,
418301,Vokanamet 150/850mg Tablets,AE,USD,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,0.00%,8.25%,8.25%,10,2019,,
418302,Vokanamet 150/1000mg Tablets,AE,USD,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,0.00%,8.25%,8.25%,10,2019,,
415065,Rezolsta,AE,USD,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,0.00%,8.25%,8.25%,10,2019,,
414778,Imbruvica 140mg Capsule ,AE,USD,"8,403.48","8,403.48","8,403.48","8,403.48","8,403.48","8,403.48","8,403.48","8,403.48","8,403.48","8,403.48","8,403.48","8,403.48","8,403.48","8,403.48","8,403.48","8,403.48","8,403.48","8,403.48","8,403.48","8,403.48","8,403.48","8,403.48","8,403.48","8,403.48",0.00%,8.25%,8.25%,10,2019,,
418626,Trevicta 175mg (50mg eq.),AE,USD,563.33,563.33,563.33,563.33,563.33,563.33,563.33,563.33,563.33,563.33,563.33,563.33,563.33,563.33,563.33,563.33,563.33,563.33,563.33,563.33,563.33,563.33,563.33,563.33,0.00%,8.25%,8.25%,10,2019,,
418624,Trevicta 263mg (75mg eq.) ,AE,USD,746.93,746.93,746.93,746.93,746.93,746.93,746.93,746.93,746.93,746.93,746.93,746.93,746.93,746.93,746.93,746.93,746.93,746.93,746.93,746.93,746.93,746.93,746.93,746.93,0.00%,8.25%,8.25%,10,2019,,
418623,Trevicta 360mg (100mg eq.) ,AE,USD,952.11,952.11,952.11,952.11,952.11,952.11,952.11,952.11,952.11,952.11,952.11,952.11,952.11,952.11,952.11,952.11,952.11,952.11,952.11,952.11,952.11,952.11,952.11,952.11,0.00%,8.25%,8.25%,10,2019,,
418621,Trevicta 525mg (150mg eq.) ,AE,USD,"1,387.37","1,387.37","1,387.37","1,387.37","1,387.37","1,387.37","1,387.37","1,387.37","1,387.37","1,387.37","1,387.37","1,387.37","1,387.37","1,387.37","1,387.37","1,387.37","1,387.37","1,387.37","1,387.37","1,387.37","1,387.37","1,387.37","1,387.37","1,387.37",0.00%,8.25%,8.25%,10,2019,,
377907,DACOGEN IV 1X50MG VIAL,AE,USD,"1,333.00","1,333.00","1,333.00","1,333.00","1,333.00","1,333.00","1,333.00","1,333.00","1,333.00","1,333.00","1,333.00","1,333.00","1,333.00","1,333.00","1,333.00","1,333.00","1,333.00","1,333.00","1,333.00","1,333.00","1,333.00","1,333.00","1,333.00","1,333.00",0.00%,8.25%,8.25%,10,2019,,
412117,Fentanyl 0.05 mg/ml Inj. 2ml x 50 amps,AE,USD,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,20.25,0.00%,8.25%,8.25%,10,2019,,
32444,Fentanyl 0.05 mg/ml Inj. 10ml x 50 amps,AE,USD,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,0.00%,8.25%,8.25%,10,2019,,
,Guselkumab,AE,USD,"2,333.00","2,333.00","2,333.00","2,333.00","2,333.00","2,333.00","2,333.00","2,333.00","2,333.00","2,333.00","2,333.00","2,333.00","2,333.00","2,333.00","2,333.00","2,333.00","2,333.00","2,333.00","2,333.00","2,333.00","2,333.00","2,333.00","2,333.00","2,333.00",0.00%,8.25%,8.25%,10,2019,,
,Stelara 130mg,AE,USD,"3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62","3,342.62",0.00%,8.25%,8.25%,10,2019,,
,Apalutamide,AE,USD,"3,354.00","3,354.00","3,354.00","3,354.00","3,354.00","3,354.00","3,354.00","3,354.00","3,354.00","3,354.00","3,354.00","3,354.00","3,354.00","3,354.00","3,354.00","3,354.00","3,354.00","3,354.00","3,354.00","3,354.00","3,354.00","3,354.00","3,354.00","3,354.00",0.00%,8.25%,8.25%,10,2019,,
,Tracleer 62.5mg,AE,USD,"3,968.33","3,968.33","3,968.33","3,968.33","3,968.33","3,968.33","3,968.33","3,968.33","3,968.33","3,968.33","3,968.33","3,968.33",900,900,900,900,900,900,900,900,900,900,900,900,0.00%,8.25%,8.25%,10,2019,,
,Tracleer 125mg,AE,USD,"3,968.33","3,968.33","3,968.33","3,968.33","3,968.33","3,968.33","3,968.33","3,968.33","3,968.33","3,968.33","3,968.33","3,968.33",900,900,900,900,900,900,900,900,900,900,900,900,0.00%,8.25%,8.25%,10,2019,,
,Uptravi,AE,USD,"4,400.00","3,836.00","3,836.00","3,836.00","4,400.00","3,836.00","3,836.00","3,836.00","4,400.00","3,836.00","3,836.00","3,836.00","4,400.00","4,106.00","4,106.00","4,106.00","4,400.00","4,106.00","4,106.00","4,106.00","4,400.00","4,106.00","4,106.00","4,106.00",0.00%,8.25%,8.25%,10,2019,,
,Opsumit 10mg,AE,USD,"3,420.00","3,420.00","3,420.00","3,420.00","3,420.00","3,420.00","3,420.00","3,420.00","3,420.00","3,420.00","3,420.00","3,420.00","2,787.00","2,787.00","2,787.00","2,787.00","2,787.00","2,787.00","2,787.00","2,787.00","2,787.00","2,787.00","2,787.00","2,787.00",0.00%,8.25%,8.25%,10,2019,,
,Zavesca 84 cap 100mg ,AE,USD,"6,000.00","6,055.28","6,055.28","6,055.28","6,000.00","6,055.28","6,055.28","6,055.28","6,000.00","6,055.28","6,055.28","6,055.28","6,000.00","6,000.00","6,000.00","6,000.00","6,000.00","6,000.00","6,000.00","6,000.00","6,000.00","6,000.00","6,000.00","6,000.00",0.00%,8.25%,8.25%,10,2019,,
,Symtuza,AE,USD,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,0.00%,8.25%,8.25%,10,2019,,
,GYNO-PEVARYL 150MG 3 OVULS MEWA,AE,USD,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,3.84,0.00%,8.25%,8.25%,10,2019,,
,Haldol 10mg 20 Tab,AE,USD,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,0.00%,8.25%,8.25%,10,2019,,
